date,value
2019-07-08,43.8
2019-07-09,43.58
2019-07-10,45.88
2019-07-11,43.63
2019-07-12,58.42
2019-07-15,50.07
2019-07-16,46.9
2019-07-17,34.15
2019-07-18,40.73
2019-07-19,34.18
2019-07-22,36.65
2019-07-23,55.26
2019-07-24,70.11
2019-07-25,52.34
2019-07-26,64.5
2019-07-29,50.67
2019-07-30,60.95
2019-07-31,43.24
2019-08-01,26.07
2019-08-02,22.36
2019-08-05,9.32
2019-08-06,20.6
2019-08-07,33.56
2019-08-08,69.87
2019-08-09,59.48
2019-08-12,34.54
2019-08-13,52.41
2019-08-14,12.69
2019-08-15,19.1
2019-08-16,60.15
2019-08-19,75.85
2019-08-20,67.8
2019-08-21,72.43
2019-08-22,52.66
2019-08-23,14.41
2019-08-26,29.96
2019-08-27,20.37
2019-08-28,47.62
2019-08-29,78.25
2019-08-30,73.97
2019-09-03,45.33
2019-09-04,59.15
2019-09-05,75.28
2019-09-06,69.83
2019-09-09,71.78
2019-09-10,71.85
2019-09-11,78.63
2019-09-12,74.63
2019-09-13,68.21
2019-09-16,61.96
2019-09-17,50.24
2019-09-18,41.41
2019-09-19,37.52
2019-09-20,39.41
2019-09-23,41.41
2019-09-24,25.08
2019-09-25,45.49
2019-09-26,37.01
2019-09-27,31.6
2019-09-30,42.62
2019-10-01,19.48
2019-10-02,13.7
2019-10-03,27.79
2019-10-04,54.41
2019-10-07,56.42
2019-10-08,27.3
2019-10-09,35.87
2019-10-10,47.01
2019-10-11,74.7
2019-10-14,69.32
2019-10-15,74.76
2019-10-16,66.96
2019-10-17,71.55
2019-10-18,61.18
2019-10-21,69.76
2019-10-22,63.24
2019-10-23,60.83
2019-10-24,54.16
2019-10-25,56.95
2019-10-28,63.98
2019-10-29,62.22
2019-10-30,57.51
2019-10-31,42.33
2019-11-01,65.66
2019-11-04,69.34
2019-11-05,66.53
2019-11-06,55.48
2019-11-07,52.21
2019-11-08,51.01
2019-11-11,47.67
2019-11-12,46.73
2019-11-13,42.61
2019-11-14,43.43
2019-11-15,54.3
2019-11-18,48.56
2019-11-19,54.12
2019-11-20,42.54
2019-11-21,36.24
2019-11-22,46.39
2019-11-25,74.35
2019-11-26,71.5
2019-11-27,76.09
2019-11-29,58.36
2019-12-02,28.78
2019-12-03,25.66
2019-12-04,39.57
2019-12-05,51.61
2019-12-06,72.86
2019-12-09,65.26
2019-12-10,59.49
2019-12-11,58.75
2019-12-12,65.81
2019-12-13,60.43
2019-12-16,65.25
2019-12-17,64.07
2019-12-18,62.47
2019-12-19,64.44
2019-12-20,62.27
2019-12-23,58.26
2019-12-24,60.19
2019-12-26,58.88
2019-12-27,46.96
2019-12-30,36.34
2019-12-31,47.81
2020-01-02,53.45
