date,value
2022-03-30,52.26
2022-03-31,34.17
2022-04-01,47.32
2022-04-04,55.79
2022-04-05,30.1
2022-04-06,22.12
2022-04-07,21.22
2022-04-08,23.94
2022-04-11,19.35
2022-04-12,25.4
2022-04-13,69.27
2022-04-14,44.67
2022-04-18,34.53
2022-04-19,69.67
2022-04-20,60.74
2022-04-21,32.93
2022-04-22,9.83
2022-04-25,21.38
2022-04-26,5.42
2022-04-27,12.85
2022-04-28,52.51
2022-04-29,18.29
2022-05-02,53.66
2022-05-03,59.07
2022-05-04,81.34
2022-05-05,32.39
2022-05-06,16.34
2022-05-09,6.61
2022-05-10,6.92
2022-05-11,6.42
2022-05-12,26.4
2022-05-13,80.72
2022-05-16,69.37
2022-05-17,92.76
2022-05-18,40.4
2022-05-19,38.29
2022-05-20,42.81
2022-05-23,51.81
2022-05-24,36.41
2022-05-25,55.89
2022-05-26,82.77
2022-05-27,94.05
2022-05-31,83.31
2022-06-01,51.16
2022-06-02,78.46
2022-06-03,46.51
2022-06-06,53.79
2022-06-07,71.78
2022-06-08,38.22
2022-06-09,16.07
2022-06-10,6.57
2022-06-13,2.22
2022-06-14,3.94
2022-06-15,28.57
2022-06-16,10.73
2022-06-17,41.94
2022-06-21,69.09
2022-06-22,66.36
2022-06-23,76.29
2022-06-24,89.05
2022-06-27,87.03
2022-06-28,45.28
2022-06-29,24.62
2022-06-30,17.95
2022-07-01,47.34
2022-07-05,69.34
2022-07-06,57.74
2022-07-07,79.47
2022-07-08,69.85
2022-07-11,31.04
2022-07-12,25.3
2022-07-13,25.2
2022-07-14,24.49
2022-07-15,69.25
2022-07-18,62.29
2022-07-19,88.6
2022-07-20,89
2022-07-21,85.97
2022-07-22,59.43
2022-07-25,43.53
2022-07-26,30.43
2022-07-27,70.67
2022-07-28,78.56
2022-07-29,75.53
2022-08-01,72.5
2022-08-02,56.89
2022-08-03,73.21
2022-08-04,65.76
2022-08-05,67.97
2022-08-08,69.48
2022-08-09,41.18
2022-08-10,75.22
2022-08-11,68.58
2022-08-12,83.88
2022-08-15,85.49
2022-08-16,67.77
2022-08-17,33.63
2022-08-18,36.65
2022-08-19,14.61
2022-08-22,8.36
2022-08-23,14.21
2022-08-24,30.44
2022-08-25,73.99
2022-08-26,17.33
2022-08-29,9.57
